ALCHEMY_SCORE,ALCHEMY_TEXT,DAY,HOUR,IMAGEBOX,MINUTE,MONTH,SECOND,VISUAL_IMAGE,YEAR,_ID,_REV,ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,8,Pubbing,Pubbing,0.781681,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,7,Stockroom,Stockroom,0.828745,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,6,Control_Room,Control_Room,0.906634,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,5,Bottled_Water,Bottled_Water,0.920191,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,4,Engine_or_Control_Room,Engine_or_Control_Room,0.928917,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,3,Stove,Stove,0.930744,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,2,Dish_Washer,Dish_Washer,0.941362,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,1,Oven,Oven,0.955432,20160403102208-127-00
0.331812,person,03,10,44x64+270+126,22,04,08,20160403102208-127-00.jpg,2016,20160403102208-127-00,1-6779509d777bf618c1b40db4bc688944,0,Mixed_Color,Mixed_Color,0.969718,20160403102208-127-00
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,19,Whiskey,Whiskey,0.50474,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,18,Leisure_Activity,Leisure_Activity,0.513149,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,17,Snooker,Snooker,0.52689,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,16,Big_Group,Big_Group,0.538546,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,15,Eatery_Space,Eatery_Space,0.557443,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,14,Restaurant,Restaurant,0.567296,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,13,Table_Tennis,Table_Tennis,0.689171,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,12,Engine_or_Control_Room,Engine_or_Control_Room,0.699769,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,11,Living_Room,Living_Room,0.724204,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,10,Archery,Archery,0.752904,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,9,Library,Library,0.78023,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,8,Pubbing,Pubbing,0.793552,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,7,Stockroom,Stockroom,0.797561,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,6,Beauty_Salon,Beauty_Salon,0.827658,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,5,Control_Room,Control_Room,0.89705,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,4,Microwave,Microwave,0.921087,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,3,Stove,Stove,0.92879,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,2,Oven,Oven,0.930957,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,1,Dish_Washer,Dish_Washer,0.951109,20160403095543-117-01
0.549834,person,03,09,208x334+218+144,55,04,43,20160403095543-117-01.jpg,2016,20160403095543-117-01,1-6431bcf5e54665b3980a080de558f637,0,Mixed_Color,Mixed_Color,0.970727,20160403095543-117-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,14,Racquet_Sport,Racquet_Sport,0.552839,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,13,Eatery_Space,Eatery_Space,0.554374,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,12,Restaurant,Restaurant,0.583944,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,11,Big_Group,Big_Group,0.801023,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,10,Barber_Shop,Barber_Shop,0.801988,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,9,Engine_or_Control_Room,Engine_or_Control_Room,0.804438,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,8,Beauty_Salon,Beauty_Salon,0.808325,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,7,Library,Library,0.833393,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,6,Control_Room,Control_Room,0.851122,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,5,Table_Tennis,Table_Tennis,0.888,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,4,Microwave,Microwave,0.90155,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,3,Oven,Oven,0.950053,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,2,Dish_Washer,Dish_Washer,0.951106,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,1,Stove,Stove,0.963543,20160403100642-119-01
0.645656,person,03,10,392x168+134+176,06,04,42,20160403100642-119-01.jpg,2016,20160403100642-119-01,1-a378d0cc26eb36741bb0a547305cbd79,0,Mixed_Color,Mixed_Color,0.967758,20160403100642-119-01
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,17,Shopping,Shopping,0.573156,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,16,Restaurant,Restaurant,0.586738,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,15,Whiskey,Whiskey,0.593832,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,14,Living_Room,Living_Room,0.672634,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,13,Conference_Room,Conference_Room,0.689196,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,12,Archery,Archery,0.720972,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,11,Pubbing,Pubbing,0.7935,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,10,Table_Tennis,Table_Tennis,0.798245,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,9,Stockroom,Stockroom,0.815587,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,8,Engine_or_Control_Room,Engine_or_Control_Room,0.845139,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,7,Engine_Room,Engine_Room,0.850911,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,6,Beauty_Salon,Beauty_Salon,0.856568,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,5,Microwave,Microwave,0.905502,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,4,Control_Room,Control_Room,0.92311,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,3,Dish_Washer,Dish_Washer,0.950266,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,2,Oven,Oven,0.950661,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,1,Stove,Stove,0.963,20160403095711-118-00
0.5,person,03,09,64x160+394+218,57,04,11,20160403095711-118-00.jpg,2016,20160403095711-118-00,1-0f12b408d2f40aab918a89c7b0079564,0,Mixed_Color,Mixed_Color,0.970319,20160403095711-118-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,18,Eatery_Space,Eatery_Space,0.515943,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,17,Appliance,Appliance,0.52441,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,16,Riot,Riot,0.549707,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,15,Whiskey,Whiskey,0.559021,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,14,Table_Tennis,Table_Tennis,0.621719,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,13,Industrial_Space,Industrial_Space,0.65634,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,12,Cycling,Cycling,0.720046,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,11,Conference_Room,Conference_Room,0.78444,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,10,Beauty_Salon,Beauty_Salon,0.790547,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,9,Stockroom,Stockroom,0.811053,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,8,Pubbing,Pubbing,0.816212,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,7,Car_Repair_Shop,Car_Repair_Shop,0.839955,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,6,Control_Room,Control_Room,0.896311,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,5,Engine_or_Control_Room,Engine_or_Control_Room,0.90866,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,4,Bottled_Water,Bottled_Water,0.923844,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,3,Oven,Oven,0.947714,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,2,Dish_Washer,Dish_Washer,0.948722,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,1,Stove,Stove,0.964086,20160403093224-108-00
,NO_TAGS,03,09,46x100+142+306,32,04,24,20160403093224-108-00.jpg,2016,20160403093224-108-00,1-766e47cefd5ab8b835c66b33a74d14ae,0,Mixed_Color,Mixed_Color,0.9656,20160403093224-108-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,19,Archery,Archery,0.500045,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,18,Big_Group,Big_Group,0.508074,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,17,Appliance,Appliance,0.512458,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,16,Whiskey,Whiskey,0.515392,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,15,Riot,Riot,0.525244,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,14,Conference_Room,Conference_Room,0.545901,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,13,Tool,Tool,0.571481,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,12,Eatery_Space,Eatery_Space,0.575866,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,11,Restaurant,Restaurant,0.594042,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,10,Pubbing,Pubbing,0.626389,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,9,Beauty_Salon,Beauty_Salon,0.825312,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,8,Car_Repair_Shop,Car_Repair_Shop,0.836088,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,7,Engine_Room,Engine_Room,0.875168,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,6,Microwave,Microwave,0.912991,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,5,Control_Room,Control_Room,0.914338,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,4,Engine_or_Control_Room,Engine_or_Control_Room,0.940635,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,3,Oven,Oven,0.944909,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,2,Dish_Washer,Dish_Washer,0.95106,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,1,Stove,Stove,0.960794,20160403085621-81-00
0.524979,person,03,08,28x90+118+334,56,04,21,20160403085621-81-00.jpg,2016,20160403085621-81-00,1-515dc5a189925240ed87e58123a25bbc,0,Mixed_Color,Mixed_Color,0.972078,20160403085621-81-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,19,Disturbance,Disturbance,0.500259,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,18,Cycling,Cycling,0.530932,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,17,Conference_Room,Conference_Room,0.541186,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,16,Sweet_Treat,Sweet_Treat,0.5551,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,15,Eatery_Space,Eatery_Space,0.564869,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,14,Whiskey,Whiskey,0.584693,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,13,Tool,Tool,0.591569,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,12,Big_Group,Big_Group,0.644668,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,11,Table_Tennis,Table_Tennis,0.68688,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,10,Pubbing,Pubbing,0.793911,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,9,Food_Court,Food_Court,0.798727,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,8,Engine_or_Control_Room,Engine_or_Control_Room,0.829573,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,7,Beauty_Salon,Beauty_Salon,0.840461,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,6,Airport_Terminal,Airport_Terminal,0.845773,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,5,Bowling_Alley,Bowling_Alley,0.850123,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,4,Microwave,Microwave,0.918293,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,3,Dish_Washer,Dish_Washer,0.921123,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,2,Oven,Oven,0.923034,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,1,Stove,Stove,0.952481,20160403093615-112-00
0.310026,person,03,09,634x446+15+0,36,04,15,20160403093615-112-00.jpg,2016,20160403093615-112-00,1-db39ff7f74f0770ef47eb1a7dca0a2be,0,Mixed_Color,Mixed_Color,0.969541,20160403093615-112-00
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,17,Appliance,Appliance,0.508775,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,16,Demonstration,Demonstration,0.530675,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,15,Tool,Tool,0.538649,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,14,Industrial_Space,Industrial_Space,0.595783,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,13,Living_Room,Living_Room,0.627737,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,12,Table_Tennis,Table_Tennis,0.629104,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,11,Pubbing,Pubbing,0.67825,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,10,Beauty_Salon,Beauty_Salon,0.721206,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,9,Archery,Archery,0.7328,20160403103522-132-01
0.731059,person,03,10,54x422+390+0,35,04,22,20160403103522-132-01.jpg,2016,20160403103522-132-01,1-567c1328181b2982834b98c3dc65ee6b,8,Library,Library,0.811445,20160403103522-132-01
